Anzahl der Privathaushalte nach Größe seit 2012 - Zählbezirke Wien | Number of private households by size since 2012 - subdistricts of Vienna,,,,,,,,,
NUTS,DISTRICT_CODE,SUB_DISTRICT_CODE,REF_YEAR,REF_DATE,1_PH,2_PH,3-5_PH,6p_PH,ANST
AT13,91300,91307,2021,20211031,718,421,408,37,2
AT13,91300,91308,2021,20211031,1636,1014,757,49,3
AT13,91300,91309,2021,20211031,1006,685,474,22,3
AT13,91300,91310,2021,20211031,43,41,35,4,0
AT13,91300,91311,2021,20211031,608,640,568,33,0
AT13,91400,91401,2021,20211031,2016,1124,827,51,1
AT13,91400,91402,2021,20211031,2273,1155,985,80,2
AT13,91400,91403,2021,20211031,2292,1270,1071,66,3
AT13,91400,91404,2021,20211031,5139,3018,2381,149,3
AT13,91400,91405,2021,20211031,998,750,566,21,1
AT13,91400,91406,2021,20211031,3049,1735,1287,83,3
AT13,91400,91407,2021,20211031,672,362,377,35,0
AT13,91400,91408,2021,20211031,844,578,535,50,0
AT13,91400,91409,2021,20211031,51,29,23,0,2
AT13,91400,91410,2021,20211031,1874,1204,1057,53,2
AT13,91400,91411,2021,20211031,976,969,919,56,3
AT13,91400,91412,2021,20211031,1058,907,938,54,3
AT13,91500,91501,2021,20211031,2879,1534,1097,89,1
AT13,91500,91502,2021,20211031,2555,1409,1099,94,1
AT13,91500,91503,2021,20211031,2680,1580,1468,131,11
AT13,91500,91504,2021,20211031,1992,1155,923,71,5
AT13,91500,91505,2021,20211031,2387,1462,1295,128,4
AT13,91500,91506,2021,20211031,3625,1964,1593,114,4
AT13,91500,91507,2021,20211031,2294,1190,825,46,6
AT13,91600,91601,2021,20211031,3480,2016,1504,156,6
AT13,91600,91602,2021,20211031,1898,1048,920,91,1
AT13,91600,91603,2021,20211031,3135,1740,1454,119,2
AT13,91600,91604,2021,20211031,2071,1139,965,81,0
AT13,91600,91605,2021,20211031,4062,2243,1780,140,5
AT13,91600,91606,2021,20211031,2503,1343,1190,125,2
AT13,91600,91607,2021,20211031,2902,1658,1391,106,2
AT13,91600,91608,2021,20211031,893,539,350,24,1
AT13,91600,91609,2021,20211031,1151,830,678,29,5
AT13,91600,91610,2021,20211031,2389,1392,1139,109,1
AT13,91700,91701,2021,20211031,2827,1592,1207,72,4
AT13,91700,91702,2021,20211031,3470,1980,1674,162,3
AT13,91700,91703,2021,20211031,4224,2402,1981,142,8
AT13,91700,91704,2021,20211031,698,547,479,27,2
AT13,91700,91705,2021,20211031,1190,920,841,56,0
AT13,91700,91706,2021,20211031,488,346,330,19,2
AT13,91800,91801,2021,20211031,438,251,311,23,1
AT13,91800,91802,2021,20211031,3524,1967,1644,65,4
AT13,91800,91803,2021,20211031,4199,2186,1621,93,7
AT13,91800,91804,2021,20211031,2611,1314,1084,52,1
AT13,91800,91805,2021,20211031,1738,1202,1312,73,7
AT13,91900,91901,2021,20211031,1406,851,769,54,2
AT13,91900,91902,2021,20211031,2522,1469,943,70,2
AT13,91900,91903,2021,20211031,345,89,26,0,2
AT13,91900,91904,2021,20211031,3628,1976,1558,96,7
AT13,91900,91905,2021,20211031,1724,958,882,63,2
AT13,91900,91906,2021,20211031,985,663,699,60,6
AT13,91900,91907,2021,20211031,581,399,382,29,1
AT13,91900,91908,2021,20211031,3365,1852,1394,90,3
AT13,91900,91909,2021,20211031,871,533,556,31,4
AT13,91900,91910,2021,20211031,1761,1252,1139,70,3
AT13,92000,92001,2021,20211031,1749,1053,1080,85,1
AT13,92000,92002,2021,20211031,3788,1951,1613,161,5
AT13,92000,92003,2021,20211031,3340,1891,1450,138,7
AT13,92000,92004,2021,20211031,1751,1054,987,90,3
AT13,92000,92005,2021,20211031,2680,1447,1173,111,0
AT13,92000,92006,2021,20211031,1879,1097,1028,119,1
AT13,92000,92007,2021,20211031,2820,1780,1485,170,2
AT13,92000,92008,2021,20211031,1680,879,590,57,1
AT13,92100,92101,2021,20211031,241,225,217,11,0
AT13,92100,92102,2021,20211031,1524,1219,1212,74,5
AT13,92100,92103,2021,20211031,1084,1128,1047,73,1
AT13,92100,92104,2021,20211031,606,693,517,74,0
AT13,92100,92105,2021,20211031,2696,2343,2253,394,2
AT13,92100,92106,2021,20211031,601,445,434,33,1
AT13,92100,92107,2021,20211031,1511,956,1032,66,3
AT13,92100,92108,2021,20211031,914,712,603,43,0
AT13,92100,92109,2021,20211031,1290,1049,839,73,0
AT13,92100,92110,2021,20211031,1950,674,554,33,0
AT13,92100,92111,2021,20211031,966,655,574,44,4
AT13,92100,92112,2021,20211031,1015,954,1381,163,1
AT13,92100,92113,2021,20211031,921,786,851,43,2
AT13,92100,92114,2021,20211031,1333,681,567,64,0
AT13,92100,92115,2021,20211031,1027,732,661,44,1
AT13,92100,92116,2021,20211031,563,607,383,20,0
AT13,92100,92117,2021,20211031,1857,924,741,76,0
AT13,92100,92118,2021,20211031,1818,1004,853,83,2
AT13,92100,92119,2021,20211031,987,689,610,77,1
AT13,92100,92120,2021,20211031,486,307,321,25,1
AT13,92100,92121,2021,20211031,1910,853,786,59,0
AT13,92100,92122,2021,20211031,2273,1429,1038,107,2
AT13,92100,92123,2021,20211031,2646,1544,1157,88,2
AT13,92100,92124,2021,20211031,1069,852,842,46,3
AT13,92100,92125,2021,20211031,1260,949,935,53,3
AT13,92100,92126,2021,20211031,1971,1202,974,40,2
AT13,92100,92127,2021,20211031,220,209,265,19,1
AT13,92100,92128,2021,20211031,93,42,19,0,0
AT13,92100,92129,2021,20211031,162,180,183,10,0
AT13,92100,92130,2021,20211031,5,1,4,0,0
AT13,92200,92201,2021,20211031,252,331,307,24,1
AT13,92200,92202,2021,20211031,539,715,1046,68,2
AT13,92200,92203,2021,20211031,202,249,218,14,1
AT13,92200,92204,2021,20211031,581,624,616,36,2
AT13,92200,92205,2021,20211031,2482,2039,2023,105,5
AT13,92200,92206,2021,20211031,1612,1546,1660,192,0
AT13,92200,92207,2021,20211031,684,721,697,44,1
AT13,92200,92208,2021,20211031,2890,2472,2683,277,2
AT13,92200,92209,2021,20211031,2641,1920,1918,199,4
AT13,92200,92210,2021,20211031,1887,1185,1204,55,2
AT13,92200,92211,2021,20211031,3206,1789,1264,61,2
AT13,92200,92212,2021,20211031,668,564,496,46,0
AT13,92200,92213,2021,20211031,1805,1034,841,59,0
AT13,92200,92214,2021,20211031,896,815,626,24,1
AT13,92200,92215,2021,20211031,1787,1175,1105,84,1
AT13,92200,92216,2021,20211031,426,327,330,14,2
AT13,92200,92217,2021,20211031,404,367,301,10,1
AT13,92200,92218,2021,20211031,1558,1030,964,34,0
AT13,92200,92219,2021,20211031,1553,909,757,53,0
AT13,92200,92220,2021,20211031,542,435,460,70,2
AT13,92200,92221,2021,20211031,528,367,425,24,1
AT13,92200,92222,2021,20211031,1065,979,759,39,3
AT13,92200,92223,2021,20211031,1148,934,889,49,0
AT13,92200,92224,2021,20211031,872,888,748,40,3
AT13,92200,92225,2021,20211031,299,322,334,16,0
AT13,92200,92226,2021,20211031,568,645,661,34,0
AT13,92200,92227,2021,20211031,1019,1133,1285,60,1
AT13,92200,92228,2021,20211031,682,572,727,36,1
AT13,92200,92229,2021,20211031,466,566,525,59,0
AT13,92200,92230,2021,20211031,2,2,3,0,0
AT13,92200,92231,2021,20211031,538,330,385,13,3
AT13,92200,92232,2021,20211031,1001,623,583,23,0
AT13,92300,92301,2021,20211031,594,417,418,24,0
AT13,92300,92302,2021,20211031,1057,731,703,74,3
AT13,92300,92303,2021,20211031,703,579,436,37,3
AT13,92300,92304,2021,20211031,2309,1618,1965,98,6
AT13,92300,92305,2021,20211031,1585,1286,1248,126,1
AT13,92300,92306,2021,20211031,360,236,199,11,0
AT13,92300,92307,2021,20211031,2156,1412,1562,113,3
AT13,92300,92308,2021,20211031,1352,1069,1158,66,1
AT13,92300,92309,2021,20211031,1337,1040,862,61,4
AT13,92300,92310,2021,20211031,1071,776,624,58,1
AT13,92300,92311,2021,20211031,1817,1229,967,40,3
AT13,92300,92312,2021,20211031,1105,788,718,60,4
AT13,92300,92313,2021,20211031,853,658,458,39,2
AT13,92300,92314,2021,20211031,1018,694,639,34,4
AT13,92300,92315,2021,20211031,461,333,282,20,1
AT13,92300,92316,2021,20211031,621,481,462,32,1
AT13,92300,92317,2021,20211031,34,43,44,2,1
AT13,92300,92318,2021,20211031,953,938,707,45,1
AT13,92300,92319,2021,20211031,2211,1612,980,56,0
