NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR
AT13;92200;92204;2015;20150101;2;1;232;29
AT13;92200;92204;2015;20150101;2;2;1290;138
AT13;92200;92204;2015;20150101;2;3;321;16
AT13;92200;92205;2015;20150101;1;1;413;47
AT13;92200;92205;2015;20150101;1;2;1875;213
AT13;92200;92205;2015;20150101;1;3;312;17
AT13;92200;92205;2015;20150101;2;1;345;51
AT13;92200;92205;2015;20150101;2;2;1946;246
AT13;92200;92205;2015;20150101;2;3;348;19
AT13;92200;92206;2015;20150101;1;1;995;176
AT13;92200;92206;2015;20150101;1;2;3211;464
AT13;92200;92206;2015;20150101;1;3;719;25
AT13;92200;92206;2015;20150101;2;1;938;156
AT13;92200;92206;2015;20150101;2;2;3485;639
AT13;92200;92206;2015;20150101;2;3;895;27
AT13;92200;92207;2015;20150101;1;1;299;46
AT13;92200;92207;2015;20150101;1;2;1410;193
AT13;92200;92207;2015;20150101;1;3;355;13
AT13;92200;92207;2015;20150101;2;1;294;39
AT13;92200;92207;2015;20150101;2;2;1504;233
AT13;92200;92207;2015;20150101;2;3;397;22
AT13;92200;92208;2015;20150101;1;1;1302;366
AT13;92200;92208;2015;20150101;1;2;4425;1250
AT13;92200;92208;2015;20150101;1;3;837;67
AT13;92200;92208;2015;20150101;2;1;1248;344
AT13;92200;92208;2015;20150101;2;2;4874;1432
AT13;92200;92208;2015;20150101;2;3;983;93
AT13;92200;92209;2015;20150101;1;1;973;328
AT13;92200;92209;2015;20150101;1;2;3411;952
AT13;92200;92209;2015;20150101;1;3;962;60
AT13;92200;92209;2015;20150101;2;1;942;337
AT13;92200;92209;2015;20150101;2;2;3754;1122
AT13;92200;92209;2015;20150101;2;3;1283;59
AT13;92200;92210;2015;20150101;1;1;516;168
AT13;92200;92210;2015;20150101;1;2;2015;639
AT13;92200;92210;2015;20150101;1;3;360;36
AT13;92200;92210;2015;20150101;2;1;484;129
AT13;92200;92210;2015;20150101;2;2;2219;797
AT13;92200;92210;2015;20150101;2;3;556;41
AT13;92200;92211;2015;20150101;1;1;432;189
AT13;92200;92211;2015;20150101;1;2;2607;789
AT13;92200;92211;2015;20150101;1;3;964;85
AT13;92200;92211;2015;20150101;2;1;455;173
AT13;92200;92211;2015;20150101;2;2;2764;888
AT13;92200;92211;2015;20150101;2;3;1353;88
AT13;92200;92212;2015;20150101;1;1;249;48
AT13;92200;92212;2015;20150101;1;2;900;225
AT13;92200;92212;2015;20150101;1;3;243;22
AT13;92200;92212;2015;20150101;2;1;219;38
AT13;92200;92212;2015;20150101;2;2;944;236
AT13;92200;92212;2015;20150101;2;3;311;28
AT13;92200;92213;2015;20150101;1;1;381;124
AT13;92200;92213;2015;20150101;1;2;1630;442
AT13;92200;92213;2015;20150101;1;3;542;24
AT13;92200;92213;2015;20150101;2;1;334;155
AT13;92200;92213;2015;20150101;2;2;1760;546
AT13;92200;92213;2015;20150101;2;3;797;31
AT13;92200;92214;2015;20150101;1;1;309;45
AT13;92200;92214;2015;20150101;1;2;1441;140
AT13;92200;92214;2015;20150101;1;3;416;4
AT13;92200;92214;2015;20150101;2;1;321;58
AT13;92200;92214;2015;20150101;2;2;1512;196
AT13;92200;92214;2015;20150101;2;3;578;13
AT13;92200;92215;2015;20150101;1;1;577;142
AT13;92200;92215;2015;20150101;1;2;2010;481
AT13;92200;92215;2015;20150101;1;3;796;34
AT13;92200;92215;2015;20150101;2;1;485;145
AT13;92200;92215;2015;20150101;2;2;2141;580
AT13;92200;92215;2015;20150101;2;3;1311;32
AT13;92200;92216;2015;20150101;1;1;93;15
AT13;92200;92216;2015;20150101;1;2;376;95
AT13;92200;92216;2015;20150101;1;3;99;7
AT13;92200;92216;2015;20150101;2;1;85;9
AT13;92200;92216;2015;20150101;2;2;420;59
AT13;92200;92216;2015;20150101;2;3;164;2
AT13;92200;92217;2015;20150101;1;1;140;12
AT13;92200;92217;2015;20150101;1;2;575;153
AT13;92200;92217;2015;20150101;1;3;167;10
AT13;92200;92217;2015;20150101;2;1;140;13
AT13;92200;92217;2015;20150101;2;2;580;145
AT13;92200;92217;2015;20150101;2;3;179;8
AT13;92200;92218;2015;20150101;1;1;456;81
AT13;92200;92218;2015;20150101;1;2;1818;259
AT13;92200;92218;2015;20150101;1;3;317;16
AT13;92200;92218;2015;20150101;2;1;420;55
AT13;92200;92218;2015;20150101;2;2;1999;328
AT13;92200;92218;2015;20150101;2;3;501;36
AT13;92200;92219;2015;20150101;1;1;313;130
AT13;92200;92219;2015;20150101;1;2;1403;607
AT13;92200;92219;2015;20150101;1;3;342;32
AT13;92200;92219;2015;20150101;2;1;290;106
AT13;92200;92219;2015;20150101;2;2;1374;492
AT13;92200;92219;2015;20150101;2;3;516;38
AT13;92200;92220;2015;20150101;1;1;270;53
AT13;92200;92220;2015;20150101;1;2;788;193
AT13;92200;92220;2015;20150101;1;3;198;18
AT13;92200;92220;2015;20150101;2;1;240;39
AT13;92200;92220;2015;20150101;2;2;811;187
AT13;92200;92220;2015;20150101;2;3;291;19
AT13;92200;92221;2015;20150101;1;1;207;39
AT13;92200;92221;2015;20150101;1;2;678;108
AT13;92200;92221;2015;20150101;1;3;141;9
AT13;92200;92221;2015;20150101;2;1;191;39
AT13;92200;92221;2015;20150101;2;2;759;131
AT13;92200;92221;2015;20150101;2;3;181;10
AT13;92200;92222;2015;20150101;1;1;361;61
AT13;92200;92222;2015;20150101;1;2;1698;232
AT13;92200;92222;2015;20150101;1;3;277;22
AT13;92200;92222;2015;20150101;2;1;353;41
AT13;92200;92222;2015;20150101;2;2;1941;257
AT13;92200;92222;2015;20150101;2;3;512;28
AT13;92200;92223;2015;20150101;1;1;378;61
AT13;92200;92223;2015;20150101;1;2;1484;258
AT13;92200;92223;2015;20150101;1;3;213;32
AT13;92200;92223;2015;20150101;2;1;343;66
AT13;92200;92223;2015;20150101;2;2;1567;301
AT13;92200;92223;2015;20150101;2;3;278;31
AT13;92200;92224;2015;20150101;1;1;409;56
AT13;92200;92224;2015;20150101;1;2;1752;245
AT13;92200;92224;2015;20150101;1;3;324;22
AT13;92200;92224;2015;20150101;2;1;410;83
AT13;92200;92224;2015;20150101;2;2;1898;298
AT13;92200;92224;2015;20150101;2;3;335;21
AT13;92200;92225;2015;20150101;1;1;154;16
AT13;92200;92225;2015;20150101;1;2;582;47
AT13;92200;92225;2015;20150101;1;3;184;6
AT13;92200;92225;2015;20150101;2;1;172;10
AT13;92200;92225;2015;20150101;2;2;621;71
AT13;92200;92225;2015;20150101;2;3;212;7
AT13;92200;92226;2015;20150101;1;1;255;31
AT13;92200;92226;2015;20150101;1;2;1175;133
AT13;92200;92226;2015;20150101;1;3;346;16
AT13;92200;92226;2015;20150101;2;1;244;32
AT13;92200;92226;2015;20150101;2;2;1128;172
AT13;92200;92226;2015;20150101;2;3;382;13
AT13;92200;92227;2015;20150101;1;1;589;56
AT13;92200;92227;2015;20150101;1;2;2125;244
AT13;92200;92227;2015;20150101;1;3;409;28
AT13;92200;92227;2015;20150101;2;1;562;59
AT13;92200;92227;2015;20150101;2;2;2263;283
AT13;92200;92227;2015;20150101;2;3;445;22
AT13;92200;92228;2015;20150101;1;1;361;40
AT13;92200;92228;2015;20150101;1;2;1106;146
AT13;92200;92228;2015;20150101;1;3;159;21
AT13;92200;92228;2015;20150101;2;1;332;37
AT13;92200;92228;2015;20150101;2;2;1141;160
AT13;92200;92228;2015;20150101;2;3;222;18
AT13;92200;92229;2015;20150101;1;1;218;34
AT13;92200;92229;2015;20150101;1;2;985;137
AT13;92200;92229;2015;20150101;1;3;298;16
AT13;92200;92229;2015;20150101;2;1;214;27
AT13;92200;92229;2015;20150101;2;2;1068;165
AT13;92200;92229;2015;20150101;2;3;337;20
AT13;92200;92230;2015;20150101;1;1;1;0
AT13;92200;92230;2015;20150101;1;2;6;3
AT13;92200;92230;2015;20150101;1;3;0;0
AT13;92200;92230;2015;20150101;2;1;0;0
AT13;92200;92230;2015;20150101;2;2;4;1
AT13;92200;92230;2015;20150101;2;3;0;0
AT13;92200;92231;2015;20150101;1;1;116;21
AT13;92200;92231;2015;20150101;1;2;405;183
AT13;92200;92231;2015;20150101;1;3;31;1
AT13;92200;92231;2015;20150101;2;1;107;13
AT13;92200;92231;2015;20150101;2;2;443;211
AT13;92200;92231;2015;20150101;2;3;115;3
AT13;92200;92232;2015;20150101;1;1;269;67
AT13;92200;92232;2015;20150101;1;2;1236;306
AT13;92200;92232;2015;20150101;1;3;112;46
AT13;92200;92232;2015;20150101;2;1;245;66
AT13;92200;92232;2015;20150101;2;2;1227;417
AT13;92200;92232;2015;20150101;2;3;130;65
AT13;92200;92299;2015;20150101;1;1;0;0
AT13;92200;92299;2015;20150101;1;2;0;0
AT13;92200;92299;2015;20150101;1;3;0;0
AT13;92200;92299;2015;20150101;2;1;0;0
AT13;92200;92299;2015;20150101;2;2;0;0
AT13;92200;92299;2015;20150101;2;3;0;0
AT13;92300;92301;2015;20150101;1;1;168;43
AT13;92300;92301;2015;20150101;1;2;663;208
AT13;92300;92301;2015;20150101;1;3;143;9
AT13;92300;92301;2015;20150101;2;1;146;44
AT13;92300;92301;2015;20150101;2;2;704;181
AT13;92300;92301;2015;20150101;2;3;187;12
AT13;92300;92302;2015;20150101;1;1;320;79
AT13;92300;92302;2015;20150101;1;2;1207;483
AT13;92300;92302;2015;20150101;1;3;270;35
AT13;92300;92302;2015;20150101;2;1;303;68
AT13;92300;92302;2015;20150101;2;2;1248;337
AT13;92300;92302;2015;20150101;2;3;361;35
AT13;92300;92303;2015;20150101;1;1;183;30
AT13;92300;92303;2015;20150101;1;2;912;162
AT13;92300;92303;2015;20150101;1;3;453;8
AT13;92300;92303;2015;20150101;2;1;157;33
AT13;92300;92303;2015;20150101;2;2;939;142
AT13;92300;92303;2015;20150101;2;3;576;12
AT13;92300;92304;2015;20150101;1;1;604;147
AT13;92300;92304;2015;20150101;1;2;1959;459
AT13;92300;92304;2015;20150101;1;3;411;27
AT13;92300;92304;2015;20150101;2;1;558;118
AT13;92300;92304;2015;20150101;2;2;2150;501
AT13;92300;92304;2015;20150101;2;3;718;31
AT13;92300;92305;2015;20150101;1;1;641;142
AT13;92300;92305;2015;20150101;1;2;2382;515
AT13;92300;92305;2015;20150101;1;3;628;32
AT13;92300;92305;2015;20150101;2;1;610;154
AT13;92300;92305;2015;20150101;2;2;2612;582
AT13;92300;92305;2015;20150101;2;3;775;36
AT13;92300;92306;2015;20150101;1;1;36;9
AT13;92300;92306;2015;20150101;1;2;260;52
AT13;92300;92306;2015;20150101;1;3;70;8
AT13;92300;92306;2015;20150101;2;1;54;12
AT13;92300;92306;2015;20150101;2;2;260;52
AT13;92300;92306;2015;20150101;2;3;85;6
AT13;92300;92307;2015;20150101;1;1;712;175
AT13;92300;92307;2015;20150101;1;2;2509;671
AT13;92300;92307;2015;20150101;1;3;499;59
AT13;92300;92307;2015;20150101;2;1;652;125
AT13;92300;92307;2015;20150101;2;2;2667;647
AT13;92300;92307;2015;20150101;2;3;727;57
AT13;92300;92308;2015;20150101;1;1;272;55
AT13;92300;92308;2015;20150101;1;2;979;223
AT13;92300;92308;2015;20150101;1;3;343;14
AT13;92300;92308;2015;20150101;2;1;269;43
AT13;92300;92308;2015;20150101;2;2;1073;195
AT13;92300;92308;2015;20150101;2;3;720;14
AT13;92300;92309;2015;20150101;1;1;370;84
AT13;92300;92309;2015;20150101;1;2;1622;375
AT13;92300;92309;2015;20150101;1;3;787;22
AT13;92300;92309;2015;20150101;2;1;415;86
AT13;92300;92309;2015;20150101;2;2;1725;410
AT13;92300;92309;2015;20150101;2;3;1168;22
AT13;92300;92310;2015;20150101;1;1;334;58
AT13;92300;92310;2015;20150101;1;2;1221;233
AT13;92300;92310;2015;20150101;1;3;538;18
AT13;92300;92310;2015;20150101;2;1;305;60
AT13;92300;92310;2015;20150101;2;2;1369;294
AT13;92300;92310;2015;20150101;2;3;696;19
AT13;92300;92311;2015;20150101;1;1;474;97
AT13;92300;92311;2015;20150101;1;2;1942;557
AT13;92300;92311;2015;20150101;1;3;593;43
AT13;92300;92311;2015;20150101;2;1;442;82
AT13;92300;92311;2015;20150101;2;2;2187;611
AT13;92300;92311;2015;20150101;2;3;837;41
AT13;92300;92312;2015;20150101;1;1;342;97
AT13;92300;92312;2015;20150101;1;2;1403;291
AT13;92300;92312;2015;20150101;1;3;470;21
AT13;92300;92312;2015;20150101;2;1;322;87
AT13;92300;92312;2015;20150101;2;2;1505;340
AT13;92300;92312;2015;20150101;2;3;640;29
AT13;92300;92313;2015;20150101;1;1;223;34
AT13;92300;92313;2015;20150101;1;2;964;122
AT13;92300;92313;2015;20150101;1;3;580;13
AT13;92300;92313;2015;20150101;2;1;217;36
AT13;92300;92313;2015;20150101;2;2;1041;150
AT13;92300;92313;2015;20150101;2;3;748;12
AT13;92300;92314;2015;20150101;1;1;330;59
AT13;92300;92314;2015;20150101;1;2;1240;213
AT13;92300;92314;2015;20150101;1;3;431;17
AT13;92300;92314;2015;20150101;2;1;310;63
AT13;92300;92314;2015;20150101;2;2;1347;248
AT13;92300;92314;2015;20150101;2;3;592;14
AT13;92300;92315;2015;20150101;1;1;143;24
AT13;92300;92315;2015;20150101;1;2;563;76
AT13;92300;92315;2015;20150101;1;3;269;11
AT13;92300;92315;2015;20150101;2;1;126;9
AT13;92300;92315;2015;20150101;2;2;577;109
AT13;92300;92315;2015;20150101;2;3;341;16
AT13;92300;92316;2015;20150101;1;1;122;31
AT13;92300;92316;2015;20150101;1;2;534;110
AT13;92300;92316;2015;20150101;1;3;252;10
AT13;92300;92316;2015;20150101;2;1;152;21
AT13;92300;92316;2015;20150101;2;2;578;111
AT13;92300;92316;2015;20150101;2;3;385;18
AT13;92300;92317;2015;20150101;1;1;15;3
AT13;92300;92317;2015;20150101;1;2;67;43
AT13;92300;92317;2015;20150101;1;3;25;4
AT13;92300;92317;2015;20150101;2;1;13;4
AT13;92300;92317;2015;20150101;2;2;69;17
AT13;92300;92317;2015;20150101;2;3;29;2
AT13;92300;92318;2015;20150101;1;1;312;50
AT13;92300;92318;2015;20150101;1;2;1582;225
AT13;92300;92318;2015;20150101;1;3;405;7
AT13;92300;92318;2015;20150101;2;1;287;57
AT13;92300;92318;2015;20150101;2;2;1785;205
AT13;92300;92318;2015;20150101;2;3;432;12
AT13;92300;92319;2015;20150101;1;1;552;66
AT13;92300;92319;2015;20150101;1;2;2427;302
AT13;92300;92319;2015;20150101;1;3;1010;38
AT13;92300;92319;2015;20150101;2;1;544;56
AT13;92300;92319;2015;20150101;2;2;2871;372
AT13;92300;92319;2015;20150101;2;3;1299;55
AT13;92300;92399;2015;20150101;1;1;0;0
AT13;92300;92399;2015;20150101;1;2;0;0
AT13;92300;92399;2015;20150101;1;3;0;0
AT13;92300;92399;2015;20150101;2;1;0;0
AT13;92300;92399;2015;20150101;2;2;0;0
AT13;92300;92399;2015;20150101;2;3;0;0
AT13;90100;90101;2016;20160101;1;1;162;48
AT13;90100;90101;2016;20160101;1;2;888;395
AT13;90100;90101;2016;20160101;1;3;387;56
AT13;90100;90101;2016;20160101;2;1;149;45
AT13;90100;90101;2016;20160101;2;2;915;381
AT13;90100;90101;2016;20160101;2;3;521;55
AT13;90100;90102;2016;20160101;1;1;78;28
AT13;90100;90102;2016;20160101;1;2;335;121
AT13;90100;90102;2016;20160101;1;3;128;20
AT13;90100;90102;2016;20160101;2;1;70;29
AT13;90100;90102;2016;20160101;2;2;329;166
AT13;90100;90102;2016;20160101;2;3;209;20
AT13;90100;90103;2016;20160101;1;1;80;32
AT13;90100;90103;2016;20160101;1;2;427;188
AT13;90100;90103;2016;20160101;1;3;205;48
AT13;90100;90103;2016;20160101;2;1;60;38
AT13;90100;90103;2016;20160101;2;2;444;221
AT13;90100;90103;2016;20160101;2;3;254;34
AT13;90100;90104;2016;20160101;1;1;54;14
AT13;90100;90104;2016;20160101;1;2;349;132
AT13;90100;90104;2016;20160101;1;3;149;19
AT13;90100;90104;2016;20160101;2;1;57;31
AT13;90100;90104;2016;20160101;2;2;338;136
AT13;90100;90104;2016;20160101;2;3;196;22
AT13;90100;90105;2016;20160101;1;1;86;34
AT13;90100;90105;2016;20160101;1;2;532;171
AT13;90100;90105;2016;20160101;1;3;165;21
AT13;90100;90105;2016;20160101;2;1;106;32
AT13;90100;90105;2016;20160101;2;2;503;214
AT13;90100;90105;2016;20160101;2;3;231;18
AT13;90100;90106;2016;20160101;1;1;101;15
AT13;90100;90106;2016;20160101;1;2;636;196
AT13;90100;90106;2016;20160101;1;3;258;23
AT13;90100;90106;2016;20160101;2;1;115;25
AT13;90100;90106;2016;20160101;2;2;693;196
AT13;90100;90106;2016;20160101;2;3;338;33
AT13;90100;90107;2016;20160101;1;1;104;36
AT13;90100;90107;2016;20160101;1;2;614;205
AT13;90100;90107;2016;20160101;1;3;275;46
AT13;90100;90107;2016;20160101;2;1;72;26
AT13;90100;90107;2016;20160101;2;2;555;267
AT13;90100;90107;2016;20160101;2;3;355;51
AT13;90100;90199;2016;20160101;1;1;0;0
AT13;90100;90199;2016;20160101;1;2;0;0
AT13;90100;90199;2016;20160101;1;3;0;0
AT13;90100;90199;2016;20160101;2;1;0;0
AT13;90100;90199;2016;20160101;2;2;0;0
AT13;90100;90199;2016;20160101;2;3;0;0
AT13;90200;90201;2016;20160101;1;1;1063;407
AT13;90200;90201;2016;20160101;1;2;3714;1462
AT13;90200;90201;2016;20160101;1;3;540;62
AT13;90200;90201;2016;20160101;2;1;941;369
AT13;90200;90201;2016;20160101;2;2;3644;1614
AT13;90200;90201;2016;20160101;2;3;756;106
AT13;90200;90202;2016;20160101;1;1;457;386
AT13;90200;90202;2016;20160101;1;2;2438;1993
AT13;90200;90202;2016;20160101;1;3;478;119
AT13;90200;90202;2016;20160101;2;1;481;320
AT13;90200;90202;2016;20160101;2;2;2370;1676
AT13;90200;90202;2016;20160101;2;3;723;132
AT13;90200;90203;2016;20160101;1;1;590;315
AT13;90200;90203;2016;20160101;1;2;3151;1571
AT13;90200;90203;2016;20160101;1;3;660;128
AT13;90200;90203;2016;20160101;2;1;591;252
AT13;90200;90203;2016;20160101;2;2;3307;1501
AT13;90200;90203;2016;20160101;2;3;942;118
AT13;90200;90204;2016;20160101;1;1;758;417
AT13;90200;90204;2016;20160101;1;2;3296;2004
AT13;90200;90204;2016;20160101;1;3;803;121
AT13;90200;90204;2016;20160101;2;1;757;368
AT13;90200;90204;2016;20160101;2;2;3466;1739
AT13;90200;90204;2016;20160101;2;3;1215;119
AT13;90200;90205;2016;20160101;1;1;378;219
AT13;90200;90205;2016;20160101;1;2;1956;1283
AT13;90200;90205;2016;20160101;1;3;598;87
AT13;90200;90205;2016;20160101;2;1;331;225
AT13;90200;90205;2016;20160101;2;2;1953;1199
AT13;90200;90205;2016;20160101;2;3;866;94
AT13;90200;90206;2016;20160101;1;1;340;173
AT13;90200;90206;2016;20160101;1;2;1686;989
AT13;90200;90206;2016;20160101;1;3;490;52
AT13;90200;90206;2016;20160101;2;1;294;166
AT13;90200;90206;2016;20160101;2;2;1642;967
AT13;90200;90206;2016;20160101;2;3;689;57
AT13;90200;90207;2016;20160101;1;1;451;379
AT13;90200;90207;2016;20160101;1;2;2609;2357
AT13;90200;90207;2016;20160101;1;3;610;135
AT13;90200;90207;2016;20160101;2;1;402;344
AT13;90200;90207;2016;20160101;2;2;2495;2309
AT13;90200;90207;2016;20160101;2;3;921;136
AT13;90200;90208;2016;20160101;1;1;132;72
AT13;90200;90208;2016;20160101;1;2;591;217
AT13;90200;90208;2016;20160101;1;3;224;19
AT13;90200;90208;2016;20160101;2;1;116;65
AT13;90200;90208;2016;20160101;2;2;571;229
AT13;90200;90208;2016;20160101;2;3;338;14
AT13;90200;90209;2016;20160101;1;1;1041;375
AT13;90200;90209;2016;20160101;1;2;3626;1655
AT13;90200;90209;2016;20160101;1;3;967;123
AT13;90200;90209;2016;20160101;2;1;947;365
AT13;90200;90209;2016;20160101;2;2;3761;1640
AT13;90200;90209;2016;20160101;2;3;1672;143
AT13;90200;90210;2016;20160101;1;1;0;0
AT13;90200;90210;2016;20160101;1;2;0;0
AT13;90200;90210;2016;20160101;1;3;0;0
AT13;90200;90210;2016;20160101;2;1;0;0
AT13;90200;90210;2016;20160101;2;2;0;0
AT13;90200;90210;2016;20160101;2;3;0;0
AT13;90200;90299;2016;20160101;1;1;0;0
AT13;90200;90299;2016;20160101;1;2;0;0
AT13;90200;90299;2016;20160101;1;3;0;0
AT13;90200;90299;2016;20160101;2;1;0;0
AT13;90200;90299;2016;20160101;2;2;0;0
AT13;90200;90299;2016;20160101;2;3;0;0
AT13;90300;90301;2016;20160101;1;1;501;203
AT13;90300;90301;2016;20160101;1;2;2782;1494
AT13;90300;90301;2016;20160101;1;3;661;101
AT13;90300;90301;2016;20160101;2;1;517;195
AT13;90300;90301;2016;20160101;2;2;2922;1272
AT13;90300;90301;2016;20160101;2;3;930;92
AT13;90300;90302;2016;20160101;1;1;413;168
AT13;90300;90302;2016;20160101;1;2;2245;800
AT13;90300;90302;2016;20160101;1;3;614;57
AT13;90300;90302;2016;20160101;2;1;366;152
AT13;90300;90302;2016;20160101;2;2;2344;861
AT13;90300;90302;2016;20160101;2;3;917;80
AT13;90300;90303;2016;20160101;1;1;270;124
AT13;90300;90303;2016;20160101;1;2;1380;599
AT13;90300;90303;2016;20160101;1;3;436;52
AT13;90300;90303;2016;20160101;2;1;242;128
AT13;90300;90303;2016;20160101;2;2;1502;695
AT13;90300;90303;2016;20160101;2;3;620;90
AT13;90300;90304;2016;20160101;1;1;384;292
AT13;90300;90304;2016;20160101;1;2;2236;1787
AT13;90300;90304;2016;20160101;1;3;521;105
AT13;90300;90304;2016;20160101;2;1;337;276
AT13;90300;90304;2016;20160101;2;2;2268;1758
AT13;90300;90304;2016;20160101;2;3;883;132
AT13;90300;90305;2016;20160101;1;1;330;204
AT13;90300;90305;2016;20160101;1;2;1859;931
AT13;90300;90305;2016;20160101;1;3;468;67
AT13;90300;90305;2016;20160101;2;1;290;163
AT13;90300;90305;2016;20160101;2;2;2070;970
AT13;90300;90305;2016;20160101;2;3;720;71
AT13;90300;90306;2016;20160101;1;1;627;287
AT13;90300;90306;2016;20160101;1;2;3620;1673
AT13;90300;90306;2016;20160101;1;3;841;110
AT13;90300;90306;2016;20160101;2;1;633;262
AT13;90300;90306;2016;20160101;2;2;3864;1674
AT13;90300;90306;2016;20160101;2;3;1400;153
AT13;90300;90307;2016;20160101;1;1;275;101
AT13;90300;90307;2016;20160101;1;2;1174;1253
AT13;90300;90307;2016;20160101;1;3;307;30
AT13;90300;90307;2016;20160101;2;1;266;95
AT13;90300;90307;2016;20160101;2;2;1266;572
AT13;90300;90307;2016;20160101;2;3;608;25
AT13;90300;90308;2016;20160101;1;1;61;32
AT13;90300;90308;2016;20160101;1;2;504;153
AT13;90300;90308;2016;20160101;1;3;194;4
AT13;90300;90308;2016;20160101;2;1;70;33
AT13;90300;90308;2016;20160101;2;2;475;158
AT13;90300;90308;2016;20160101;2;3;242;2
AT13;90300;90309;2016;20160101;1;1;425;127
AT13;90300;90309;2016;20160101;1;2;2115;724
AT13;90300;90309;2016;20160101;1;3;634;72
AT13;90300;90309;2016;20160101;2;1;423;156
AT13;90300;90309;2016;20160101;2;2;2270;849
AT13;90300;90309;2016;20160101;2;3;895;69
AT13;90300;90310;2016;20160101;1;1;403;209
AT13;90300;90310;2016;20160101;1;2;1847;1030
AT13;90300;90310;2016;20160101;1;3;386;84
AT13;90300;90310;2016;20160101;2;1;326;208
AT13;90300;90310;2016;20160101;2;2;1862;1034
AT13;90300;90310;2016;20160101;2;3;501;78
AT13;90300;90311;2016;20160101;1;1;280;95
AT13;90300;90311;2016;20160101;1;2;1003;372
AT13;90300;90311;2016;20160101;1;3;147;26
AT13;90300;90311;2016;20160101;2;1;266;86
AT13;90300;90311;2016;20160101;2;2;1055;422
AT13;90300;90311;2016;20160101;2;3;308;28
AT13;90300;90399;2016;20160101;1;1;0;0
AT13;90300;90399;2016;20160101;1;2;0;0
AT13;90300;90399;2016;20160101;1;3;0;0
AT13;90300;90399;2016;20160101;2;1;0;0
AT13;90300;90399;2016;20160101;2;2;0;0
AT13;90300;90399;2016;20160101;2;3;0;0
AT13;90400;90401;2016;20160101;1;1;83;40
AT13;90400;90401;2016;20160101;1;2;541;242
AT13;90400;90401;2016;20160101;1;3;161;33
AT13;90400;90401;2016;20160101;2;1;74;49
AT13;90400;90401;2016;20160101;2;2;542;288
AT13;90400;90401;2016;20160101;2;3;228;37
AT13;90400;90402;2016;20160101;1;1;459;251
AT13;90400;90402;2016;20160101;1;2;2522;1582
AT13;90400;90402;2016;20160101;1;3;582;92
AT13;90400;90402;2016;20160101;2;1;396;231
AT13;90400;90402;2016;20160101;2;2;2458;1495
AT13;90400;90402;2016;20160101;2;3;855;107
AT13;90400;90403;2016;20160101;1;1;491;192
AT13;90400;90403;2016;20160101;1;2;2901;1381
AT13;90400;90403;2016;20160101;1;3;809;112
AT13;90400;90403;2016;20160101;2;1;484;181
AT13;90400;90403;2016;20160101;2;2;2995;1420
AT13;90400;90403;2016;20160101;2;3;1277;118
AT13;90400;90404;2016;20160101;1;1;311;139
AT13;90400;90404;2016;20160101;1;2;1605;789
AT13;90400;90404;2016;20160101;1;3;450;55
AT13;90400;90404;2016;20160101;2;1;286;109
AT13;90400;90404;2016;20160101;2;2;1744;866
AT13;90400;90404;2016;20160101;2;3;633;55
AT13;90400;90499;2016;20160101;1;1;0;0
AT13;90400;90499;2016;20160101;1;2;0;0
AT13;90400;90499;2016;20160101;1;3;0;0
AT13;90400;90499;2016;20160101;2;1;0;0
AT13;90400;90499;2016;20160101;2;2;0;0
AT13;90400;90499;2016;20160101;2;3;0;0
AT13;90500;90501;2016;20160101;1;1;437;172
AT13;90500;90501;2016;20160101;1;2;2942;1335
AT13;90500;90501;2016;20160101;1;3;642;86
AT13;90500;90501;2016;20160101;2;1;421;207
AT13;90500;90501;2016;20160101;2;2;3012;1323
AT13;90500;90501;2016;20160101;2;3;977;84
AT13;90500;90502;2016;20160101;1;1;832;547
AT13;90500;90502;2016;20160101;1;2;4441;2981
AT13;90500;90502;2016;20160101;1;3;937;201
AT13;90500;90502;2016;20160101;2;1;819;501
AT13;90500;90502;2016;20160101;2;2;4398;2661
AT13;90500;90502;2016;20160101;2;3;1415;210
AT13;90500;90503;2016;20160101;1;1;603;441
AT13;90500;90503;2016;20160101;1;2;3648;2816
AT13;90500;90503;2016;20160101;1;3;729;185
AT13;90500;90503;2016;20160101;2;1;562;435
AT13;90500;90503;2016;20160101;2;2;3602;2549
AT13;90500;90503;2016;20160101;2;3;1134;200
AT13;90500;90504;2016;20160101;1;1;215;109
AT13;90500;90504;2016;20160101;1;2;1525;959
AT13;90500;90504;2016;20160101;1;3;295;55
AT13;90500;90504;2016;20160101;2;1;208;106
AT13;90500;90504;2016;20160101;2;2;1617;918
AT13;90500;90504;2016;20160101;2;3;403;43
AT13;90500;90599;2016;20160101;1;1;0;0
AT13;90500;90599;2016;20160101;1;2;0;0
AT13;90500;90599;2016;20160101;1;3;0;0
AT13;90500;90599;2016;20160101;2;1;0;0
AT13;90500;90599;2016;20160101;2;2;0;0
AT13;90500;90599;2016;20160101;2;3;0;0
AT13;90600;90601;2016;20160101;1;1;324;100
AT13;90600;90601;2016;20160101;1;2;2026;768
AT13;90600;90601;2016;20160101;1;3;466;61
AT13;90600;90601;2016;20160101;2;1;304;105
AT13;90600;90601;2016;20160101;2;2;1933;815
AT13;90600;90601;2016;20160101;2;3;632;64
AT13;90600;90602;2016;20160101;1;1;356;183
